gameid,year,split,playoffs,date,game,patch,side,position,playername,teamname,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm
LOLTMNT02_243004,2025,Rounds 1-2,0,2025-04-03T11:16:53Z,2,15.06,Blue,sup,Kellin,BNK FEARX,Renata Glasc,1587,1,0,2,18,22,7,0,0,0,0,0,0,0,0,0.8318,1.0964
LOLTMNT02_242946,2025,Rounds 1-2,0,2025-04-03T12:04:23Z,3,15.06,Red,top,Clear,BNK FEARX,K'Sante,2215,0,1,5,6,12,18,0,0,0,0,0,0,0,0,0.3251,0.8126
LOLTMNT02_242946,2025,Rounds 1-2,0,2025-04-03T12:04:23Z,3,15.06,Red,jng,Raptor,BNK FEARX,Vi,2215,0,0,2,9,12,18,0,0,0,0,0,0,0,0,0.3251,0.8126
LOLTMNT02_242946,2025,Rounds 1-2,0,2025-04-03T12:04:23Z,3,15.06,Red,mid,VicLa,BNK FEARX,Azir,2215,0,10,3,2,12,18,1,0,0,0,1,1,0,0,0.3251,0.8126
LOLTMNT02_242946,2025,Rounds 1-2,0,2025-04-03T12:04:23Z,3,15.06,Red,bot,Diable,BNK FEARX,Ashe,2215,0,1,4,7,12,18,0,0,0,0,0,0,0,0,0.3251,0.8126
LOLTMNT02_242946,2025,Rounds 1-2,0,2025-04-03T12:04:23Z,3,15.06,Red,sup,Kellin,BNK FEARX,Braum,2215,0,0,4,10,12,18,0,0,0,0,1,0,1,0,0.3251,0.8126
LOLTMNT02_244356,2025,Rounds 1-2,0,2025-04-05T06:08:15Z,1,15.06,Red,top,Clear,BNK FEARX,Ambessa,1930,0,1,6,3,8,22,0,0,0,0,0,0,0,1,0.2487,0.9326
LOLTMNT02_244356,2025,Rounds 1-2,0,2025-04-05T06:08:15Z,1,15.06,Red,jng,Raptor,BNK FEARX,Naafiri,1930,0,6,5,0,8,22,1,0,0,0,0,0,0,0,0.2487,0.9326
LOLTMNT02_244356,2025,Rounds 1-2,0,2025-04-05T06:08:15Z,1,15.06,Red,mid,VicLa,BNK FEARX,Sylas,1930,0,1,3,4,8,22,0,0,0,0,0,0,0,0,0.2487,0.9326
LOLTMNT02_244356,2025,Rounds 1-2,0,2025-04-05T06:08:15Z,1,15.06,Red,bot,Diable,BNK FEARX,Ezreal,1930,0,0,3,5,8,22,0,0,0,0,0,0,0,0,0.2487,0.9326
